
Sujet,Bloc,Stim,Hits,FA,Miss,RC,RT,Similarity,m_ppo,m_td,m_iti,t_pi,t_td,m_density,Uncertainty
13,3,mask_ppo_16_td_01_target_fq_489_td_002,1,0,0,0,6094.0,80.0,16.0,0.1,1500.0,489.0,0.02,5.0,115.0
13,3,mask_ppo_24_td_006,0,0,0,1,0.0,,24.0,0.06,1500.0,,,7.0,
13,3,mask_ppo_32_td_004,0,1,0,0,7532.0,,32.0,0.04,1500.0,,,9.0,232.0
13,3,mask_ppo_32_td_006,0,0,0,1,0.0,,32.0,0.06,1500.0,,,9.0,232.0
13,3,mask_ppo_40_td_008,0,0,0,1,0.0,,40.0,0.08,1500.0,,,12.0,
13,3,mask_ppo_48_td_006,0,0,0,1,0.0,,48.0,0.06,1500.0,,,14.0,
13,3,mask_ppo_4_td_002_target_fq_2045_td_002,0,0,1,0,0.0,0.0,4.0,0.02,1500.0,2045.0,0.02,1.0,29.0
13,3,mask_ppo_4_td_002_target_fq_2045_td_01,1,0,0,0,1945.0,-80.0,4.0,0.02,1500.0,2045.0,0.1,1.0,29.0
13,3,mask_ppo_4_td_002_target_fq_699_td_002,0,0,1,0,0.0,0.0,4.0,0.02,1500.0,699.0,0.02,1.0,29.0
13,3,mask_ppo_4_td_004,0,0,0,1,0.0,,4.0,0.04,1500.0,,,1.0,29.0
13,3,mask_ppo_4_td_006_target_fq_1000_td_002,1,0,0,0,2041.0,40.0,4.0,0.06,1500.0,1000.0,0.02,1.0,29.0
13,3,mask_ppo_4_td_006_target_fq_489_td_002,1,0,0,0,1633.0,40.0,4.0,0.06,1500.0,489.0,0.02,1.0,29.0
13,3,mask_ppo_4_td_01_target_fq_1430_td_002,1,0,0,0,4942.0,80.0,4.0,0.1,1500.0,1430.0,0.02,1.0,29.0
13,3,mask_ppo_4_td_01_target_fq_2924_td_01,1,0,0,0,4229.0,0.0,4.0,0.1,1500.0,2924.0,0.1,1.0,29.0
13,3,mask_ppo_4_td_01_target_fq_699_td_002,1,0,0,0,1898.0,80.0,4.0,0.1,1500.0,699.0,0.02,1.0,29.0
13,3,mask_ppo_4_td_01_target_fq_699_td_006,1,0,0,0,2885.0,40.0,4.0,0.1,1500.0,699.0,0.06,1.0,29.0
13,3,mask_ppo_56_td_004,0,0,0,1,0.0,,56.0,0.04,1500.0,,,16.0,
13,3,mask_ppo_64_td_002_target_fq_1000_td_002,1,0,0,0,3396.0,0.0,64.0,0.02,1500.0,1000.0,0.02,18.0,463.0
13,3,mask_ppo_64_td_002_target_fq_1000_td_01,1,0,0,0,1927.0,-80.0,64.0,0.02,1500.0,1000.0,0.1,18.0,463.0
13,3,mask_ppo_64_td_002_target_fq_2924_td_006,1,0,0,0,1947.0,-40.0,64.0,0.02,1500.0,2924.0,0.06,18.0,463.0
13,3,mask_ppo_64_td_003,0,0,0,1,0.0,,64.0,0.03,1500.0,,,18.0,463.0
13,3,mask_ppo_64_td_006_target_fq_1430_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,1430.0,0.1,19.0,463.0
13,3,mask_ppo_64_td_006_target_fq_2045_td_006,0,0,1,0,0.0,0.0,64.0,0.06,1500.0,2045.0,0.06,19.0,463.0
13,3,mask_ppo_64_td_006_target_fq_699_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,699.0,0.1,19.0,463.0
13,3,mask_ppo_64_td_01_target_fq_2924_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,2924.0,0.1,19.0,463.0
13,3,mask_ppo_64_td_01_target_fq_699_td_006,0,0,1,0,0.0,40.0,64.0,0.1,1500.0,699.0,0.06,19.0,463.0
13,3,mask_ppo_8_td_003,0,0,0,1,0.0,,8.0,0.03,1500.0,,,2.0,58.0
13,3,mask_ppo_8_td_007,0,1,0,0,5653.0,,8.0,0.07,1500.0,,,2.0,58.0
13,4,mask_ppo_16_td_002_target_fq_1430_td_002,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,1430.0,0.02,4.0,115.0
13,4,mask_ppo_16_td_002_target_fq_2924_td_01,1,0,0,0,1840.0,-80.0,16.0,0.02,1500.0,2924.0,0.1,4.0,115.0
13,4,mask_ppo_16_td_002_target_fq_489_td_002,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,489.0,0.02,4.0,115.0
13,4,mask_ppo_16_td_006_target_fq_1000_td_01,1,0,0,0,3776.0,-40.0,16.0,0.06,1500.0,1000.0,0.1,5.0,115.0
13,4,mask_ppo_16_td_006_target_fq_2045_td_002,1,0,0,0,4948.0,40.0,16.0,0.06,1500.0,2045.0,0.02,5.0,115.0
13,4,mask_ppo_16_td_006_target_fq_489_td_01,0,0,1,0,0.0,-40.0,16.0,0.06,1500.0,489.0,0.1,5.0,115.0
13,4,mask_ppo_16_td_007,0,0,0,1,0.0,,16.0,0.07,1500.0,,,5.0,115.0
13,4,mask_ppo_16_td_01_target_fq_1430_td_006,1,0,0,0,5982.0,40.0,16.0,0.1,1500.0,1430.0,0.06,5.0,115.0
13,4,mask_ppo_16_td_01_target_fq_489_td_006,1,0,0,0,3058.0,40.0,16.0,0.1,1500.0,489.0,0.06,5.0,115.0
13,4,mask_ppo_16_td_01_target_fq_699_td_01,0,0,1,0,0.0,0.0,16.0,0.1,1500.0,699.0,0.1,5.0,115.0
13,4,mask_ppo_24_td_003,0,0,0,1,0.0,,24.0,0.03,1500.0,,,7.0,
13,4,mask_ppo_32_td_008,0,0,0,1,0.0,,32.0,0.08,1500.0,,,9.0,232.0
13,4,mask_ppo_32_td_01,0,1,0,0,2225.0,,32.0,0.1,1500.0,,,10.0,232.0
13,4,mask_ppo_48_td_01,0,0,0,1,0.0,,48.0,0.1,1500.0,,,15.0,
13,4,mask_ppo_4_td_002_target_fq_1430_td_002,0,0,1,0,0.0,0.0,4.0,0.02,1500.0,1430.0,0.02,1.0,29.0
13,4,mask_ppo_4_td_002_target_fq_2924_td_006,1,0,0,0,2010.0,-40.0,4.0,0.02,1500.0,2924.0,0.06,1.0,29.0
13,4,mask_ppo_4_td_002_target_fq_489_td_002,0,0,1,0,0.0,0.0,4.0,0.02,1500.0,489.0,0.02,1.0,29.0
13,4,mask_ppo_4_td_002_target_fq_489_td_01,1,0,0,0,2618.0,-80.0,4.0,0.02,1500.0,489.0,0.1,1.0,29.0
13,4,mask_ppo_4_td_003,0,1,0,0,4271.0,,4.0,0.03,1500.0,,,1.0,29.0
13,4,mask_ppo_4_td_006_target_fq_1000_td_01,1,0,0,0,2059.0,-40.0,4.0,0.06,1500.0,1000.0,0.1,1.0,29.0
13,4,mask_ppo_4_td_006_target_fq_1430_td_006,0,0,1,0,0.0,0.0,4.0,0.06,1500.0,1430.0,0.06,1.0,29.0
13,4,mask_ppo_4_td_007,0,1,0,0,2939.0,,4.0,0.07,1500.0,,,1.0,29.0
13,4,mask_ppo_4_td_01_target_fq_1000_td_006,1,0,0,0,8598.0,40.0,4.0,0.1,1500.0,1000.0,0.06,1.0,29.0
13,4,mask_ppo_4_td_01_target_fq_2045_td_002,1,0,0,0,4898.0,80.0,4.0,0.1,1500.0,2045.0,0.02,1.0,29.0
13,4,mask_ppo_4_td_01_target_fq_489_td_01,1,0,0,0,5035.0,0.0,4.0,0.1,1500.0,489.0,0.1,1.0,29.0
13,4,mask_ppo_56_td_002,0,0,0,1,0.0,,56.0,0.02,1500.0,,,16.0,
13,4,mask_ppo_64_td_002_target_fq_2045_td_002,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,2045.0,0.02,18.0,463.0
13,4,mask_ppo_64_td_002_target_fq_2045_td_01,1,0,0,0,2787.0,-80.0,64.0,0.02,1500.0,2045.0,0.1,18.0,463.0
13,4,mask_ppo_64_td_002_target_fq_699_td_002,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,699.0,0.02,18.0,463.0
13,4,mask_ppo_64_td_004,0,0,0,1,0.0,,64.0,0.04,1500.0,,,18.0,463.0
13,4,mask_ppo_64_td_006_target_fq_1430_td_002,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,1430.0,0.02,19.0,463.0
13,4,mask_ppo_64_td_006_target_fq_2924_td_006,0,0,1,0,0.0,0.0,64.0,0.06,1500.0,2924.0,0.06,19.0,463.0
13,4,mask_ppo_64_td_006_target_fq_699_td_002,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,699.0,0.02,19.0,463.0
13,4,mask_ppo_64_td_009,0,0,0,1,0.0,,64.0,0.09,1500.0,,,19.0,463.0
13,4,mask_ppo_64_td_01_target_fq_1000_td_002,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,1000.0,0.02,19.0,463.0
13,4,mask_ppo_64_td_01_target_fq_2045_td_002,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,2045.0,0.02,19.0,463.0
13,4,mask_ppo_64_td_01_target_fq_489_td_006,0,0,1,0,0.0,40.0,64.0,0.1,1500.0,489.0,0.06,19.0,463.0
13,4,mask_ppo_8_td_005,0,0,0,1,0.0,,8.0,0.05,1500.0,,,2.0,58.0
13,4,mask_ppo_8_td_009,0,1,0,0,2940.0,,8.0,0.09,1500.0,,,2.0,58.0
13,5,mask_ppo_16_td_002_target_fq_2045_td_006,1,0,0,0,2180.0,-40.0,16.0,0.02,1500.0,2045.0,0.06,4.0,115.0
13,5,mask_ppo_16_td_002_target_fq_489_td_01,1,0,0,0,2931.0,-80.0,16.0,0.02,1500.0,489.0,0.1,4.0,115.0
13,5,mask_ppo_16_td_003,0,0,0,1,0.0,,16.0,0.03,1500.0,,,5.0,115.0
13,5,mask_ppo_16_td_006,0,0,0,1,0.0,,16.0,0.06,1500.0,,,5.0,115.0
13,5,mask_ppo_16_td_006_target_fq_1430_td_01,0,0,1,0,0.0,-40.0,16.0,0.06,1500.0,1430.0,0.1,5.0,115.0
13,5,mask_ppo_16_td_006_target_fq_2924_td_002,0,0,1,0,0.0,40.0,16.0,0.06,1500.0,2924.0,0.02,5.0,115.0
13,5,mask_ppo_16_td_006_target_fq_699_td_01,1,0,0,0,4850.0,-40.0,16.0,0.06,1500.0,699.0,0.1,5.0,115.0
13,5,mask_ppo_16_td_01,0,0,0,1,0.0,,16.0,0.1,1500.0,,,5.0,115.0
13,5,mask_ppo_16_td_01_target_fq_1000_td_01,0,0,1,0,0.0,0.0,16.0,0.1,1500.0,1000.0,0.1,5.0,115.0
13,5,mask_ppo_16_td_01_target_fq_2045_td_01,0,0,1,0,0.0,0.0,16.0,0.1,1500.0,2045.0,0.1,5.0,115.0
13,5,mask_ppo_16_td_01_target_fq_489_td_01,0,0,1,0,0.0,0.0,16.0,0.1,1500.0,489.0,0.1,5.0,115.0
13,5,mask_ppo_24_td_008,0,0,0,1,0.0,,24.0,0.08,1500.0,,,7.0,
13,5,mask_ppo_32_td_005,0,0,0,1,0.0,,32.0,0.05,1500.0,,,9.0,232.0
13,5,mask_ppo_40_td_009,0,0,0,1,0.0,,40.0,0.09,1500.0,,,12.0,
13,5,mask_ppo_40_td_01,0,0,0,1,0.0,,40.0,0.1,1500.0,,,12.0,
13,5,mask_ppo_48_td_008,0,0,0,1,0.0,,48.0,0.08,1500.0,,,14.0,
13,5,mask_ppo_4_td_002_target_fq_1000_td_006,1,0,0,0,1810.0,-40.0,4.0,0.02,1500.0,1000.0,0.06,1.0,29.0
13,5,mask_ppo_4_td_002_target_fq_1000_td_01,1,0,0,0,1088.0,-80.0,4.0,0.02,1500.0,1000.0,0.1,1.0,29.0
13,5,mask_ppo_4_td_002_target_fq_2924_td_002,0,0,1,0,0.0,0.0,4.0,0.02,1500.0,2924.0,0.02,1.0,29.0
13,5,mask_ppo_4_td_005,0,1,0,0,8052.0,,4.0,0.05,1500.0,,,1.0,29.0
13,5,mask_ppo_4_td_006_target_fq_2045_td_01,0,0,1,0,0.0,-40.0,4.0,0.06,1500.0,2045.0,0.1,1.0,29.0
13,5,mask_ppo_4_td_006_target_fq_2924_td_002,0,0,1,0,0.0,40.0,4.0,0.06,1500.0,2924.0,0.02,1.0,29.0
13,5,mask_ppo_4_td_006_target_fq_699_td_002,0,0,1,0,0.0,40.0,4.0,0.06,1500.0,699.0,0.02,1.0,29.0
13,5,mask_ppo_4_td_01_target_fq_1430_td_006,0,0,1,0,0.0,40.0,4.0,0.1,1500.0,1430.0,0.06,1.0,29.0
13,5,mask_ppo_4_td_01_target_fq_2045_td_006,1,0,0,0,3260.0,40.0,4.0,0.1,1500.0,2045.0,0.06,1.0,29.0
13,5,mask_ppo_4_td_01_target_fq_2924_td_006,1,0,0,0,2317.0,40.0,4.0,0.1,1500.0,2924.0,0.06,1.0,29.0
13,5,mask_ppo_64_td_002_target_fq_1000_td_006,1,0,0,0,4973.0,-40.0,64.0,0.02,1500.0,1000.0,0.06,18.0,463.0
13,5,mask_ppo_64_td_002_target_fq_2045_td_006,1,0,0,0,6026.0,-40.0,64.0,0.02,1500.0,2045.0,0.06,18.0,463.0
13,5,mask_ppo_64_td_002_target_fq_489_td_01,1,0,0,0,10909.0,-80.0,64.0,0.02,1500.0,489.0,0.1,18.0,463.0
13,5,mask_ppo_64_td_006_target_fq_1000_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,1000.0,0.1,19.0,463.0
13,5,mask_ppo_64_td_006_target_fq_2045_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,2045.0,0.1,19.0,463.0
13,5,mask_ppo_64_td_006_target_fq_489_td_006,0,0,1,0,0.0,0.0,64.0,0.06,1500.0,489.0,0.06,19.0,463.0
13,5,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,19.0,463.0
13,5,mask_ppo_64_td_01_target_fq_1430_td_006,0,0,1,0,0.0,40.0,64.0,0.1,1500.0,1430.0,0.06,19.0,463.0
13,5,mask_ppo_64_td_01_target_fq_1430_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,1430.0,0.1,19.0,463.0
13,5,mask_ppo_64_td_01_target_fq_2924_td_006,0,0,1,0,0.0,40.0,64.0,0.1,1500.0,2924.0,0.06,19.0,463.0
13,5,mask_ppo_64_td_01_target_fq_699_td_002,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,699.0,0.02,19.0,463.0
13,5,mask_ppo_8_td_002,0,0,0,1,0.0,,8.0,0.02,1500.0,,,2.0,58.0
13,5,mask_ppo_8_td_01,0,1,0,0,6216.0,,8.0,0.1,1500.0,,,2.0,58.0
13,6,mask_ppo_16_td_002_target_fq_1000_td_002,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,1000.0,0.02,4.0,115.0
13,6,mask_ppo_16_td_002_target_fq_1000_td_006,1,0,0,0,1838.0,-40.0,16.0,0.02,1500.0,1000.0,0.06,4.0,115.0
13,6,mask_ppo_16_td_002_target_fq_2045_td_01,1,0,0,0,1788.0,-80.0,16.0,0.02,1500.0,2045.0,0.1,4.0,115.0
13,6,mask_ppo_16_td_002_target_fq_2924_td_002,1,0,0,0,2029.0,0.0,16.0,0.02,1500.0,2924.0,0.02,4.0,115.0
13,6,mask_ppo_16_td_005,0,0,0,1,0.0,,16.0,0.05,1500.0,,,5.0,115.0
13,6,mask_ppo_16_td_006_target_fq_1000_td_002,1,0,0,0,6080.0,40.0,16.0,0.06,1500.0,1000.0,0.02,5.0,115.0
13,6,mask_ppo_16_td_006_target_fq_2045_td_01,1,0,0,0,2774.0,-40.0,16.0,0.06,1500.0,2045.0,0.1,5.0,115.0
13,6,mask_ppo_16_td_01_target_fq_1000_td_002,1,0,0,0,2914.0,80.0,16.0,0.1,1500.0,1000.0,0.02,5.0,115.0
13,6,mask_ppo_16_td_01_target_fq_1430_td_002,1,0,0,0,1863.0,80.0,16.0,0.1,1500.0,1430.0,0.02,5.0,115.0
13,6,mask_ppo_16_td_01_target_fq_2924_td_01,0,0,1,0,0.0,0.0,16.0,0.1,1500.0,2924.0,0.1,5.0,115.0
13,6,mask_ppo_24_td_004,0,0,0,1,0.0,,24.0,0.04,1500.0,,,7.0,
13,6,mask_ppo_24_td_009,0,0,0,1,0.0,,24.0,0.09,1500.0,,,7.0,
13,6,mask_ppo_40_td_006,0,0,0,1,0.0,,40.0,0.06,1500.0,,,12.0,
13,6,mask_ppo_48_td_002,0,0,0,1,0.0,,48.0,0.02,1500.0,,,13.0,
13,6,mask_ppo_48_td_005,0,0,0,1,0.0,,48.0,0.05,1500.0,,,14.0,
13,6,mask_ppo_4_td_002_target_fq_2045_td_006,1,0,0,0,2784.0,-40.0,4.0,0.02,1500.0,2045.0,0.06,1.0,29.0
13,6,mask_ppo_4_td_002_target_fq_2924_td_01,1,0,0,0,1173.0,-80.0,4.0,0.02,1500.0,2924.0,0.1,1.0,29.0
13,6,mask_ppo_4_td_002_target_fq_699_td_006,1,0,0,0,1686.0,-40.0,4.0,0.02,1500.0,699.0,0.06,1.0,29.0
13,6,mask_ppo_4_td_006,0,0,0,1,0.0,,4.0,0.06,1500.0,,,1.0,29.0
13,6,mask_ppo_4_td_006_target_fq_1430_td_01,1,0,0,0,1143.0,-40.0,4.0,0.06,1500.0,1430.0,0.1,1.0,29.0
13,6,mask_ppo_4_td_006_target_fq_2045_td_002,1,0,0,0,2244.0,40.0,4.0,0.06,1500.0,2045.0,0.02,1.0,29.0
13,6,mask_ppo_4_td_006_target_fq_2924_td_006,1,0,0,0,2867.0,0.0,4.0,0.06,1500.0,2924.0,0.06,1.0,29.0
13,6,mask_ppo_4_td_006_target_fq_699_td_01,1,0,0,0,5594.0,-40.0,4.0,0.06,1500.0,699.0,0.1,1.0,29.0
13,6,mask_ppo_4_td_01,0,1,0,0,2112.0,,4.0,0.1,1500.0,,,1.0,29.0
13,6,mask_ppo_4_td_01_target_fq_1000_td_01,1,0,0,0,1766.0,0.0,4.0,0.1,1500.0,1000.0,0.1,1.0,29.0
13,6,mask_ppo_4_td_01_target_fq_699_td_01,1,0,0,0,2055.0,0.0,4.0,0.1,1500.0,699.0,0.1,1.0,29.0
13,6,mask_ppo_56_td_005,0,0,0,1,0.0,,56.0,0.05,1500.0,,,16.0,
13,6,mask_ppo_56_td_007,0,0,0,1,0.0,,56.0,0.07,1500.0,,,16.0,
13,6,mask_ppo_64_td_002,0,0,0,1,0.0,,64.0,0.02,1500.0,,,18.0,463.0
13,6,mask_ppo_64_td_002_target_fq_1430_td_006,1,0,0,0,3945.0,-40.0,64.0,0.02,1500.0,1430.0,0.06,18.0,463.0
13,6,mask_ppo_64_td_002_target_fq_489_td_006,0,0,1,0,0.0,-40.0,64.0,0.02,1500.0,489.0,0.06,18.0,463.0
13,6,mask_ppo_64_td_002_target_fq_699_td_01,1,0,0,0,2022.0,-80.0,64.0,0.02,1500.0,699.0,0.1,18.0,463.0
13,6,mask_ppo_64_td_006_target_fq_1000_td_006,0,0,1,0,0.0,0.0,64.0,0.06,1500.0,1000.0,0.06,19.0,463.0
13,6,mask_ppo_64_td_006_target_fq_2045_td_002,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,2045.0,0.02,19.0,463.0
13,6,mask_ppo_64_td_006_target_fq_489_td_002,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,489.0,0.02,19.0,463.0
13,6,mask_ppo_64_td_01_target_fq_1430_td_002,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,1430.0,0.02,19.0,463.0
13,6,mask_ppo_64_td_01_target_fq_2924_td_002,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,2924.0,0.02,19.0,463.0
13,6,mask_ppo_64_td_01_target_fq_699_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,699.0,0.1,19.0,463.0
13,6,mask_ppo_8_td_006,0,1,0,0,4954.0,,8.0,0.06,1500.0,,,2.0,58.0
14,1,mask_ppo_16_td_002_target_fq_1000_td_01,1,0,0,0,2825.0,-80.0,16.0,0.02,1500.0,1000.0,0.1,4.0,115.0
14,1,mask_ppo_16_td_002_target_fq_2045_td_002,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,2045.0,0.02,4.0,115.0
14,1,mask_ppo_16_td_002_target_fq_489_td_006,0,0,1,0,0.0,-40.0,16.0,0.02,1500.0,489.0,0.06,4.0,115.0
14,1,mask_ppo_16_td_002_target_fq_699_td_006,1,0,0,0,965.0,-40.0,16.0,0.02,1500.0,699.0,0.06,4.0,115.0
14,1,mask_ppo_16_td_004,0,1,0,0,933.0,,16.0,0.04,1500.0,,,5.0,115.0
14,1,mask_ppo_16_td_006_target_fq_1430_td_002,1,0,0,0,1007.0,40.0,16.0,0.06,1500.0,1430.0,0.02,5.0,115.0
14,1,mask_ppo_16_td_006_target_fq_489_td_006,1,0,0,0,980.0,0.0,16.0,0.06,1500.0,489.0,0.06,5.0,115.0
14,1,mask_ppo_16_td_006_target_fq_699_td_006,1,0,0,0,1336.0,0.0,16.0,0.06,1500.0,699.0,0.06,5.0,115.0
14,1,mask_ppo_16_td_01_target_fq_2045_td_002,1,0,0,0,1245.0,80.0,16.0,0.1,1500.0,2045.0,0.02,5.0,115.0
14,1,mask_ppo_16_td_01_target_fq_699_td_006,1,0,0,0,2384.0,40.0,16.0,0.1,1500.0,699.0,0.06,5.0,115.0
14,1,mask_ppo_24_td_007,0,1,0,0,1877.0,,24.0,0.07,1500.0,,,7.0,
14,1,mask_ppo_24_td_01,0,0,0,1,0.0,,24.0,0.1,1500.0,,,7.0,
14,1,mask_ppo_32_td_007,0,1,0,0,1821.0,,32.0,0.07,1500.0,,,9.0,232.0
14,1,mask_ppo_32_td_009,0,1,0,0,950.0,,32.0,0.09,1500.0,,,10.0,232.0
14,1,mask_ppo_48_td_003,0,0,0,1,0.0,,48.0,0.03,1500.0,,,14.0,
14,1,mask_ppo_4_td_002,0,1,0,0,808.0,,4.0,0.02,1500.0,,,1.0,29.0
14,1,mask_ppo_4_td_002_target_fq_1430_td_006,1,0,0,0,1482.0,-40.0,4.0,0.02,1500.0,1430.0,0.06,1.0,29.0
14,1,mask_ppo_4_td_002_target_fq_489_td_006,1,0,0,0,1041.0,-40.0,4.0,0.02,1500.0,489.0,0.06,1.0,29.0
14,1,mask_ppo_4_td_002_target_fq_699_td_01,1,0,0,0,1154.0,-80.0,4.0,0.02,1500.0,699.0,0.1,1.0,29.0
14,1,mask_ppo_4_td_006_target_fq_1000_td_006,1,0,0,0,693.0,0.0,4.0,0.06,1500.0,1000.0,0.06,1.0,29.0
14,1,mask_ppo_4_td_006_target_fq_2924_td_01,1,0,0,0,749.0,-40.0,4.0,0.06,1500.0,2924.0,0.1,1.0,29.0
14,1,mask_ppo_4_td_006_target_fq_489_td_01,1,0,0,0,1273.0,-40.0,4.0,0.06,1500.0,489.0,0.1,1.0,29.0
14,1,mask_ppo_4_td_01_target_fq_1000_td_002,1,0,0,0,1074.0,80.0,4.0,0.1,1500.0,1000.0,0.02,1.0,29.0
14,1,mask_ppo_4_td_01_target_fq_2045_td_01,1,0,0,0,1034.0,0.0,4.0,0.1,1500.0,2045.0,0.1,1.0,29.0
14,1,mask_ppo_4_td_01_target_fq_489_td_002,1,0,0,0,1014.0,80.0,4.0,0.1,1500.0,489.0,0.02,1.0,29.0
14,1,mask_ppo_56_td_009,0,0,0,1,0.0,,56.0,0.09,1500.0,,,17.0,
14,1,mask_ppo_56_td_01,0,0,0,1,0.0,,56.0,0.1,1500.0,,,17.0,
14,1,mask_ppo_64_td_002_target_fq_1430_td_002,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,1430.0,0.02,18.0,463.0
14,1,mask_ppo_64_td_002_target_fq_1430_td_01,0,0,1,0,0.0,-80.0,64.0,0.02,1500.0,1430.0,0.1,18.0,463.0
14,1,mask_ppo_64_td_002_target_fq_489_td_002,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,489.0,0.02,18.0,463.0
14,1,mask_ppo_64_td_006,0,0,0,1,0.0,,64.0,0.06,1500.0,,,19.0,463.0
14,1,mask_ppo_64_td_006_target_fq_1000_td_002,1,0,0,0,868.0,40.0,64.0,0.06,1500.0,1000.0,0.02,19.0,463.0
14,1,mask_ppo_64_td_006_target_fq_2924_td_002,1,0,0,0,1491.0,40.0,64.0,0.06,1500.0,2924.0,0.02,19.0,463.0
14,1,mask_ppo_64_td_006_target_fq_489_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,489.0,0.1,19.0,463.0
14,1,mask_ppo_64_td_008,0,0,0,1,0.0,,64.0,0.08,1500.0,,,19.0,463.0
14,1,mask_ppo_64_td_01_target_fq_1000_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,1000.0,0.1,19.0,463.0
14,1,mask_ppo_64_td_01_target_fq_2045_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,2045.0,0.1,19.0,463.0
14,1,mask_ppo_64_td_01_target_fq_489_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,489.0,0.1,19.0,463.0
14,1,mask_ppo_8_td_004,0,1,0,0,845.0,,8.0,0.04,1500.0,,,2.0,58.0
14,2,mask_ppo_16_td_002_target_fq_1000_td_002,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,1000.0,0.02,4.0,115.0
14,2,mask_ppo_16_td_002_target_fq_1000_td_006,1,0,0,0,2355.0,-40.0,16.0,0.02,1500.0,1000.0,0.06,4.0,115.0
14,2,mask_ppo_16_td_002_target_fq_2045_td_01,1,0,0,0,1826.0,-80.0,16.0,0.02,1500.0,2045.0,0.1,4.0,115.0
14,2,mask_ppo_16_td_002_target_fq_2924_td_002,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,2924.0,0.02,4.0,115.0
14,2,mask_ppo_16_td_005,0,1,0,0,5117.0,,16.0,0.05,1500.0,,,5.0,115.0
14,2,mask_ppo_16_td_006_target_fq_1000_td_002,0,0,1,0,0.0,40.0,16.0,0.06,1500.0,1000.0,0.02,5.0,115.0
14,2,mask_ppo_16_td_006_target_fq_2045_td_01,1,0,0,0,4303.0,-40.0,16.0,0.06,1500.0,2045.0,0.1,5.0,115.0
14,2,mask_ppo_16_td_01_target_fq_1000_td_002,1,0,0,0,667.0,80.0,16.0,0.1,1500.0,1000.0,0.02,5.0,115.0
14,2,mask_ppo_16_td_01_target_fq_1430_td_002,0,0,1,0,0.0,80.0,16.0,0.1,1500.0,1430.0,0.02,5.0,115.0
14,2,mask_ppo_16_td_01_target_fq_2924_td_01,1,0,0,0,2363.0,0.0,16.0,0.1,1500.0,2924.0,0.1,5.0,115.0
14,2,mask_ppo_24_td_004,0,0,0,1,0.0,,24.0,0.04,1500.0,,,7.0,
14,2,mask_ppo_24_td_009,0,0,0,1,0.0,,24.0,0.09,1500.0,,,7.0,
14,2,mask_ppo_40_td_006,0,0,0,1,0.0,,40.0,0.06,1500.0,,,12.0,
14,2,mask_ppo_48_td_002,0,0,0,1,0.0,,48.0,0.02,1500.0,,,13.0,
14,2,mask_ppo_48_td_005,0,0,0,1,0.0,,48.0,0.05,1500.0,,,14.0,
14,2,mask_ppo_4_td_002_target_fq_2045_td_006,1,0,0,0,985.0,-40.0,4.0,0.02,1500.0,2045.0,0.06,1.0,29.0
14,2,mask_ppo_4_td_002_target_fq_2924_td_01,1,0,0,0,975.0,-80.0,4.0,0.02,1500.0,2924.0,0.1,1.0,29.0
14,2,mask_ppo_4_td_002_target_fq_699_td_006,1,0,0,0,949.0,-40.0,4.0,0.02,1500.0,699.0,0.06,1.0,29.0
14,2,mask_ppo_4_td_006,0,1,0,0,908.0,,4.0,0.06,1500.0,,,1.0,29.0
14,2,mask_ppo_4_td_006_target_fq_1430_td_01,1,0,0,0,850.0,-40.0,4.0,0.06,1500.0,1430.0,0.1,1.0,29.0
14,2,mask_ppo_4_td_006_target_fq_2045_td_002,1,0,0,0,1138.0,40.0,4.0,0.06,1500.0,2045.0,0.02,1.0,29.0
