Sujet,Bloc,Stim,Hits,FA,Miss,RC,RT,Diss,m_ppo,m_td,m_iti,t_pi,T.Rate,t_td,m_density,Uncertainty
1,5,mask_ppo_32_iti_23_td_002,0,0,0,1,0.0,,32.0,0.02,2300.0,,,,8.0,246.0
1,5,mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_5,1,0,0,0,2111.0,40.0,32.0,0.02,300.0,1430.0,5.0,0.06,11.0,169.0
1,5,mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1,1,0,0,0,4924.0,40.0,32.0,0.02,300.0,699.0,1.0,0.06,11.0,169.0
1,5,mask_ppo_32_td_002_iti_11_target_fq_1000_td_006_r_2,1,0,0,0,2378.0,40.0,32.0,0.02,1100.0,1000.0,2.0,0.06,9.0,221.0
1,5,mask_ppo_32_td_002_iti_11_target_fq_1000_td_006_r_5,1,0,0,0,3669.0,40.0,32.0,0.02,1100.0,1000.0,5.0,0.06,9.0,221.0
1,5,mask_ppo_32_td_002_iti_11_target_fq_2045_td_006_r_5,1,0,0,0,2580.0,40.0,32.0,0.02,1100.0,2045.0,5.0,0.06,9.0,221.0
1,5,mask_ppo_32_td_002_iti_11_target_fq_2924_td_006_r_1,1,0,0,0,2692.0,40.0,32.0,0.02,1100.0,2924.0,1.0,0.06,9.0,221.0
1,5,mask_ppo_32_td_002_iti_11_target_fq_2924_td_006_r_2,1,0,0,0,2654.0,40.0,32.0,0.02,1100.0,2924.0,2.0,0.06,9.0,221.0
1,5,mask_ppo_32_td_002_iti_23_target_fq_1430_td_006_r_1,1,0,0,0,3277.0,40.0,32.0,0.02,2300.0,1430.0,1.0,0.06,8.0,246.0
1,5,mask_ppo_32_td_002_iti_23_target_fq_489_td_006_r_1,1,0,0,0,6604.0,40.0,32.0,0.02,2300.0,489.0,1.0,0.06,8.0,246.0
1,5,mask_ppo_32_td_002_iti_23_target_fq_489_td_006_r_2,1,0,0,0,3720.0,40.0,32.0,0.02,2300.0,489.0,2.0,0.06,8.0,246.0
1,5,mask_ppo_32_td_002_iti_23_target_fq_699_td_006_r_1,1,0,0,0,2018.0,40.0,32.0,0.02,2300.0,699.0,1.0,0.06,8.0,246.0
1,5,mask_ppo_64_iti_03_td_002,0,0,0,1,0.0,,64.0,0.02,300.0,,,,23.0,339.0
1,5,mask_ppo_64_iti_11_td_002,0,0,0,1,0.0,,64.0,0.02,1100.0,,,,19.0,442.0
1,5,mask_ppo_64_iti_11_td_006,0,0,0,1,0.0,,64.0,0.06,1100.0,,,,19.0,442.0
1,5,mask_ppo_64_iti_11_td_01,0,0,0,1,0.0,,64.0,0.1,1100.0,,,,20.0,442.0
1,5,mask_ppo_64_iti_23_td_002,0,0,0,1,0.0,,64.0,0.02,2300.0,,,,17.0,492.0
1,5,mask_ppo_64_td_002_iti_11_target_fq_1000_td_006_r_1,1,0,0,0,2857.0,40.0,64.0,0.02,1100.0,1000.0,1.0,0.06,19.0,442.0
1,5,mask_ppo_64_td_002_iti_11_target_fq_1430_td_006_r_5,1,0,0,0,3141.0,40.0,64.0,0.02,1100.0,1430.0,5.0,0.06,19.0,442.0
1,5,mask_ppo_64_td_002_iti_11_target_fq_489_td_006_r_1,1,0,0,0,5022.0,40.0,64.0,0.02,1100.0,489.0,1.0,0.06,19.0,442.0
1,5,mask_ppo_64_td_002_iti_23_target_fq_1000_td_006_r_2,1,0,0,0,5207.0,40.0,64.0,0.02,2300.0,1000.0,2.0,0.06,17.0,492.0
1,5,mask_ppo_64_td_002_iti_23_target_fq_1000_td_006_r_5,1,0,0,0,2380.0,40.0,64.0,0.02,2300.0,1000.0,5.0,0.06,17.0,492.0
1,5,mask_ppo_64_td_002_iti_23_target_fq_2924_td_006_r_5,1,0,0,0,1887.0,40.0,64.0,0.02,2300.0,2924.0,5.0,0.06,17.0,492.0
1,5,mask_ppo_64_td_002_iti_23_target_fq_489_td_006_r_5,1,0,0,0,2474.0,40.0,64.0,0.02,2300.0,489.0,5.0,0.06,17.0,492.0
1,5,mask_ppo_64_td_002_iti_23_target_fq_699_td_006_r_1,1,0,0,0,2827.0,40.0,64.0,0.02,2300.0,699.0,1.0,0.06,17.0,492.0
1,6,mask_ppo_16_iti_03_td_002,0,1,0,0,8325.0,,16.0,0.02,300.0,,,,6.0,84.0
1,6,mask_ppo_16_iti_11_td_002,0,0,0,1,0.0,,16.0,0.02,1100.0,,,,5.0,110.0
1,6,mask_ppo_16_iti_11_td_006,0,0,0,1,0.0,,16.0,0.06,1100.0,,,,5.0,110.0
1,6,mask_ppo_16_iti_11_td_01,0,0,0,1,0.0,,16.0,0.1,1100.0,,,,5.0,110.0
1,6,mask_ppo_16_iti_23_td_002,0,0,0,1,0.0,,16.0,0.02,2300.0,,,,4.0,123.0
1,6,mask_ppo_16_td_002_iti_03_target_fq_1430_td_006_r_1,1,0,0,0,2887.0,40.0,16.0,0.02,300.0,1430.0,1.0,0.06,6.0,84.0
1,6,mask_ppo_16_td_002_iti_03_target_fq_2045_td_006_r_5,1,0,0,0,2610.0,40.0,16.0,0.02,300.0,2045.0,5.0,0.06,6.0,84.0
1,6,mask_ppo_16_td_002_iti_03_target_fq_489_td_006_r_2,1,0,0,0,3024.0,40.0,16.0,0.02,300.0,489.0,2.0,0.06,6.0,84.0
1,6,mask_ppo_16_td_002_iti_03_target_fq_489_td_006_r_5,1,0,0,0,5380.0,40.0,16.0,0.02,300.0,489.0,5.0,0.06,6.0,84.0
1,6,mask_ppo_16_td_002_iti_11_target_fq_2045_td_006_r_1,1,0,0,0,2908.0,40.0,16.0,0.02,1100.0,2045.0,1.0,0.06,5.0,110.0
1,6,mask_ppo_16_td_002_iti_11_target_fq_489_td_006_r_1,1,0,0,0,3980.0,40.0,16.0,0.02,1100.0,489.0,1.0,0.06,5.0,110.0
1,6,mask_ppo_16_td_002_iti_11_target_fq_699_td_006_r_2,1,0,0,0,9716.0,40.0,16.0,0.02,1100.0,699.0,2.0,0.06,5.0,110.0
1,6,mask_ppo_16_td_002_iti_23_target_fq_2045_td_006_r_2,1,0,0,0,2017.0,40.0,16.0,0.02,2300.0,2045.0,2.0,0.06,4.0,123.0
1,6,mask_ppo_16_td_002_iti_23_target_fq_2924_td_006_r_1,1,0,0,0,2704.0,40.0,16.0,0.02,2300.0,2924.0,1.0,0.06,4.0,123.0
1,6,mask_ppo_16_td_002_iti_23_target_fq_489_td_006_r_1,1,0,0,0,2596.0,40.0,16.0,0.02,2300.0,489.0,1.0,0.06,4.0,123.0
1,6,mask_ppo_16_td_002_iti_23_target_fq_489_td_006_r_5,1,0,0,0,2185.0,40.0,16.0,0.02,2300.0,489.0,5.0,0.06,4.0,123.0
1,6,mask_ppo_32_iti_03_td_002,0,0,0,1,0.0,,32.0,0.02,300.0,,,,11.0,169.0
1,6,mask_ppo_32_iti_11_td_002,0,0,0,1,0.0,,32.0,0.02,1100.0,,,,9.0,221.0
1,6,mask_ppo_32_iti_23_td_002,0,0,0,1,0.0,,32.0,0.02,2300.0,,,,8.0,246.0
1,6,mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_2,1,0,0,0,2583.0,40.0,32.0,0.02,300.0,2045.0,2.0,0.06,11.0,169.0
1,6,mask_ppo_32_td_002_iti_11_target_fq_2045_td_006_r_2,1,0,0,0,2550.0,40.0,32.0,0.02,1100.0,2045.0,2.0,0.06,9.0,221.0
1,6,mask_ppo_32_td_002_iti_11_target_fq_2924_td_006_r_5,1,0,0,0,2621.0,40.0,32.0,0.02,1100.0,2924.0,5.0,0.06,9.0,221.0
1,6,mask_ppo_32_td_002_iti_11_target_fq_699_td_006_r_2,1,0,0,0,3376.0,40.0,32.0,0.02,1100.0,699.0,2.0,0.06,9.0,221.0
1,6,mask_ppo_32_td_002_iti_23_target_fq_2045_td_006_r_5,1,0,0,0,2044.0,40.0,32.0,0.02,2300.0,2045.0,5.0,0.06,8.0,246.0
1,6,mask_ppo_32_td_002_iti_23_target_fq_489_td_006_r_5,1,0,0,0,2311.0,40.0,32.0,0.02,2300.0,489.0,5.0,0.06,8.0,246.0
1,6,mask_ppo_32_td_002_iti_23_target_fq_699_td_006_r_2,1,0,0,0,2432.0,40.0,32.0,0.02,2300.0,699.0,2.0,0.06,8.0,246.0
1,6,mask_ppo_64_iti_03_td_002,0,0,0,1,0.0,,64.0,0.02,300.0,,,,23.0,339.0
1,6,mask_ppo_64_iti_11_td_002,0,0,0,1,0.0,,64.0,0.02,1100.0,,,,19.0,442.0
1,6,mask_ppo_64_iti_11_td_006,0,0,0,1,0.0,,64.0,0.06,1100.0,,,,19.0,442.0
1,6,mask_ppo_64_iti_11_td_01,0,0,0,1,0.0,,64.0,0.1,1100.0,,,,20.0,442.0
1,6,mask_ppo_64_iti_23_td_002,0,1,0,0,6492.0,,64.0,0.02,2300.0,,,,17.0,492.0
1,6,mask_ppo_64_td_002_iti_03_target_fq_2924_td_006_r_2,1,0,0,0,4024.0,40.0,64.0,0.02,300.0,2924.0,2.0,0.06,23.0,339.0
1,6,mask_ppo_64_td_002_iti_03_target_fq_2924_td_006_r_5,1,0,0,0,5971.0,40.0,64.0,0.02,300.0,2924.0,5.0,0.06,23.0,339.0
1,6,mask_ppo_64_td_002_iti_03_target_fq_489_td_006_r_5,0,0,1,0,0.0,40.0,64.0,0.02,300.0,489.0,5.0,0.06,23.0,339.0
1,6,mask_ppo_64_td_002_iti_03_target_fq_699_td_006_r_1,1,0,0,0,7951.0,40.0,64.0,0.02,300.0,699.0,1.0,0.06,23.0,339.0
1,6,mask_ppo_64_td_002_iti_11_target_fq_1000_td_006_r_5,1,0,0,0,2208.0,40.0,64.0,0.02,1100.0,1000.0,5.0,0.06,19.0,442.0
1,6,mask_ppo_64_td_002_iti_11_target_fq_699_td_006_r_5,1,0,0,0,2828.0,40.0,64.0,0.02,1100.0,699.0,5.0,0.06,19.0,442.0
1,6,mask_ppo_64_td_002_iti_23_target_fq_2045_td_006_r_5,1,0,0,0,2341.0,40.0,64.0,0.02,2300.0,2045.0,5.0,0.06,17.0,492.0
1,6,mask_ppo_64_td_002_iti_23_target_fq_489_td_006_r_2,1,0,0,0,3557.0,40.0,64.0,0.02,2300.0,489.0,2.0,0.06,17.0,492.0
1,6,mask_ppo_64_td_002_iti_23_target_fq_699_td_006_r_5,1,0,0,0,2366.0,40.0,64.0,0.02,2300.0,699.0,5.0,0.06,17.0,492.0
2,1,mask_ppo_16_iti_03_td_002,0,0,0,1,0.0,,16.0,0.02,300.0,,,,6.0,84.0
2,1,mask_ppo_16_iti_11_td_002,0,1,0,0,1226.0,,16.0,0.02,1100.0,,,,5.0,110.0
2,1,mask_ppo_16_iti_11_td_006,0,1,0,0,670.0,,16.0,0.06,1100.0,,,,5.0,110.0
2,1,mask_ppo_16_iti_11_td_01,0,0,0,1,0.0,,16.0,0.1,1100.0,,,,5.0,110.0
2,1,mask_ppo_16_iti_23_td_002,0,0,0,1,0.0,,16.0,0.02,2300.0,,,,4.0,123.0
2,1,mask_ppo_16_td_002_iti_11_target_fq_2045_td_006_r_2,1,0,0,0,1656.0,40.0,16.0,0.02,1100.0,2045.0,2.0,0.06,5.0,110.0
2,1,mask_ppo_16_td_002_iti_11_target_fq_2924_td_006_r_1,1,0,0,0,1054.0,40.0,16.0,0.02,1100.0,2924.0,1.0,0.06,5.0,110.0
2,1,mask_ppo_16_td_002_iti_11_target_fq_699_td_006_r_5,1,0,0,0,690.0,40.0,16.0,0.02,1100.0,699.0,5.0,0.06,5.0,110.0
2,1,mask_ppo_16_td_002_iti_23_target_fq_1430_td_006_r_1,1,0,0,0,933.0,40.0,16.0,0.02,2300.0,1430.0,1.0,0.06,4.0,123.0
2,1,mask_ppo_16_td_002_iti_23_target_fq_2045_td_006_r_1,1,0,0,0,1221.0,40.0,16.0,0.02,2300.0,2045.0,1.0,0.06,4.0,123.0
2,1,mask_ppo_16_td_002_iti_23_target_fq_2045_td_006_r_5,1,0,0,0,729.0,40.0,16.0,0.02,2300.0,2045.0,5.0,0.06,4.0,123.0
2,1,mask_ppo_16_td_002_iti_23_target_fq_2924_td_006_r_2,1,0,0,0,746.0,40.0,16.0,0.02,2300.0,2924.0,2.0,0.06,4.0,123.0
2,1,mask_ppo_16_td_002_iti_23_target_fq_489_td_006_r_2,1,0,0,0,784.0,40.0,16.0,0.02,2300.0,489.0,2.0,0.06,4.0,123.0
2,1,mask_ppo_32_iti_03_td_002,0,0,0,1,0.0,,32.0,0.02,300.0,,,,11.0,169.0
2,1,mask_ppo_32_iti_11_td_002,0,0,0,1,0.0,,32.0,0.02,1100.0,,,,9.0,221.0
2,1,mask_ppo_32_iti_23_td_002,0,0,0,1,0.0,,32.0,0.02,2300.0,,,,8.0,246.0
2,1,mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_5,0,0,1,0,0.0,40.0,32.0,0.02,300.0,1430.0,5.0,0.06,11.0,169.0
2,1,mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1,0,0,1,0,0.0,40.0,32.0,0.02,300.0,699.0,1.0,0.06,11.0,169.0
2,1,mask_ppo_32_td_002_iti_11_target_fq_1000_td_006_r_2,1,0,0,0,1626.0,40.0,32.0,0.02,1100.0,1000.0,2.0,0.06,9.0,221.0
2,1,mask_ppo_32_td_002_iti_11_target_fq_1000_td_006_r_5,1,0,0,0,2252.0,40.0,32.0,0.02,1100.0,1000.0,5.0,0.06,9.0,221.0
2,1,mask_ppo_32_td_002_iti_11_target_fq_2045_td_006_r_5,1,0,0,0,1665.0,40.0,32.0,0.02,1100.0,2045.0,5.0,0.06,9.0,221.0
2,1,mask_ppo_32_td_002_iti_11_target_fq_2924_td_006_r_1,1,0,0,0,2021.0,40.0,32.0,0.02,1100.0,2924.0,1.0,0.06,9.0,221.0
2,1,mask_ppo_32_td_002_iti_11_target_fq_2924_td_006_r_2,0,0,1,0,0.0,40.0,32.0,0.02,1100.0,2924.0,2.0,0.06,9.0,221.0
2,1,mask_ppo_32_td_002_iti_23_target_fq_1430_td_006_r_1,0,0,1,0,0.0,40.0,32.0,0.02,2300.0,1430.0,1.0,0.06,8.0,246.0
2,1,mask_ppo_32_td_002_iti_23_target_fq_489_td_006_r_1,1,0,0,0,934.0,40.0,32.0,0.02,2300.0,489.0,1.0,0.06,8.0,246.0
2,1,mask_ppo_32_td_002_iti_23_target_fq_489_td_006_r_2,1,0,0,0,2978.0,40.0,32.0,0.02,2300.0,489.0,2.0,0.06,8.0,246.0
2,1,mask_ppo_32_td_002_iti_23_target_fq_699_td_006_r_1,1,0,0,0,1636.0,40.0,32.0,0.02,2300.0,699.0,1.0,0.06,8.0,246.0
2,1,mask_ppo_64_iti_03_td_002,0,0,0,1,0.0,,64.0,0.02,300.0,,,,23.0,339.0
2,1,mask_ppo_64_iti_11_td_002,0,0,0,1,0.0,,64.0,0.02,1100.0,,,,19.0,442.0
2,1,mask_ppo_64_iti_11_td_006,0,0,0,1,0.0,,64.0,0.06,1100.0,,,,19.0,442.0
2,1,mask_ppo_64_iti_11_td_01,0,0,0,1,0.0,,64.0,0.1,1100.0,,,,20.0,442.0
2,1,mask_ppo_64_iti_23_td_002,0,1,0,0,764.0,,64.0,0.02,2300.0,,,,17.0,492.0
2,1,mask_ppo_64_td_002_iti_11_target_fq_1000_td_006_r_1,0,0,1,0,0.0,40.0,64.0,0.02,1100.0,1000.0,1.0,0.06,19.0,442.0
2,1,mask_ppo_64_td_002_iti_11_target_fq_1430_td_006_r_5,1,0,0,0,2097.0,40.0,64.0,0.02,1100.0,1430.0,5.0,0.06,19.0,442.0
2,1,mask_ppo_64_td_002_iti_11_target_fq_489_td_006_r_1,1,0,0,0,3924.0,40.0,64.0,0.02,1100.0,489.0,1.0,0.06,19.0,442.0
2,1,mask_ppo_64_td_002_iti_23_target_fq_1000_td_006_r_2,1,0,0,0,1847.0,40.0,64.0,0.02,2300.0,1000.0,2.0,0.06,17.0,492.0
2,1,mask_ppo_64_td_002_iti_23_target_fq_1000_td_006_r_5,1,0,0,0,1449.0,40.0,64.0,0.02,2300.0,1000.0,5.0,0.06,17.0,492.0
2,1,mask_ppo_64_td_002_iti_23_target_fq_2924_td_006_r_5,1,0,0,0,1839.0,40.0,64.0,0.02,2300.0,2924.0,5.0,0.06,17.0,492.0
2,1,mask_ppo_64_td_002_iti_23_target_fq_489_td_006_r_5,1,0,0,0,1693.0,40.0,64.0,0.02,2300.0,489.0,5.0,0.06,17.0,492.0
2,1,mask_ppo_64_td_002_iti_23_target_fq_699_td_006_r_1,1,0,0,0,5811.0,40.0,64.0,0.02,2300.0,699.0,1.0,0.06,17.0,492.0
2,2,mask_ppo_16_iti_03_td_002,0,0,0,1,0.0,,16.0,0.02,300.0,,,,6.0,84.0
2,2,mask_ppo_16_iti_11_td_002,0,0,0,1,0.0,,16.0,0.02,1100.0,,,,5.0,110.0
2,2,mask_ppo_16_iti_11_td_006,0,0,0,1,0.0,,16.0,0.06,1100.0,,,,5.0,110.0
2,2,mask_ppo_16_iti_11_td_01,0,1,0,0,839.0,,16.0,0.1,1100.0,,,,5.0,110.0
2,2,mask_ppo_16_iti_23_td_002,0,0,0,1,0.0,,16.0,0.02,2300.0,,,,4.0,123.0
2,2,mask_ppo_16_td_002_iti_03_target_fq_1000_td_006_r_2,1,0,0,0,1402.0,40.0,16.0,0.02,300.0,1000.0,2.0,0.06,6.0,84.0
2,2,mask_ppo_16_td_002_iti_03_target_fq_1430_td_006_r_5,1,0,0,0,1121.0,40.0,16.0,0.02,300.0,1430.0,5.0,0.06,6.0,84.0
2,2,mask_ppo_16_td_002_iti_11_target_fq_489_td_006_r_5,1,0,0,0,2003.0,40.0,16.0,0.02,1100.0,489.0,5.0,0.06,5.0,110.0
2,2,mask_ppo_16_td_002_iti_23_target_fq_1430_td_006_r_2,1,0,0,0,1080.0,40.0,16.0,0.02,2300.0,1430.0,2.0,0.06,4.0,123.0
2,2,mask_ppo_16_td_002_iti_23_target_fq_1430_td_006_r_5,1,0,0,0,1046.0,40.0,16.0,0.02,2300.0,1430.0,5.0,0.06,4.0,123.0
2,2,mask_ppo_16_td_002_iti_23_target_fq_2924_td_006_r_5,1,0,0,0,1046.0,40.0,16.0,0.02,2300.0,2924.0,5.0,0.06,4.0,123.0
2,2,mask_ppo_16_td_002_iti_23_target_fq_699_td_006_r_1,1,0,0,0,1168.0,40.0,16.0,0.02,2300.0,699.0,1.0,0.06,4.0,123.0
2,2,mask_ppo_32_iti_03_td_002,0,0,0,1,0.0,,32.0,0.02,300.0,,,,11.0,169.0
2,2,mask_ppo_32_iti_11_td_002,0,0,0,1,0.0,,32.0,0.02,1100.0,,,,9.0,221.0
2,2,mask_ppo_32_iti_23_td_002,0,0,0,1,0.0,,32.0,0.02,2300.0,,,,8.0,246.0
2,2,mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_2,1,0,0,0,1831.0,40.0,32.0,0.02,300.0,1000.0,2.0,0.06,11.0,169.0
2,2,mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_5,1,0,0,0,1514.0,40.0,32.0,0.02,300.0,1000.0,5.0,0.06,11.0,169.0
2,2,mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1,0,0,1,0,0.0,40.0,32.0,0.02,300.0,1430.0,1.0,0.06,11.0,169.0
2,2,mask_ppo_32_td_002_iti_11_target_fq_489_td_006_r_2,1,0,0,0,872.0,40.0,32.0,0.02,1100.0,489.0,2.0,0.06,9.0,221.0
2,2,mask_ppo_32_td_002_iti_23_target_fq_1430_td_006_r_2,1,0,0,0,1124.0,40.0,32.0,0.02,2300.0,1430.0,2.0,0.06,8.0,246.0
2,2,mask_ppo_32_td_002_iti_23_target_fq_1430_td_006_r_5,1,0,0,0,1414.0,40.0,32.0,0.02,2300.0,1430.0,5.0,0.06,8.0,246.0
2,2,mask_ppo_32_td_002_iti_23_target_fq_2924_td_006_r_2,1,0,0,0,1760.0,40.0,32.0,0.02,2300.0,2924.0,2.0,0.06,8.0,246.0
2,2,mask_ppo_64_iti_03_td_002,0,0,0,1,0.0,,64.0,0.02,300.0,,,,23.0,339.0
2,2,mask_ppo_64_iti_11_td_002,0,0,0,1,0.0,,64.0,0.02,1100.0,,,,19.0,442.0
2,2,mask_ppo_64_iti_11_td_006,0,0,0,1,0.0,,64.0,0.06,1100.0,,,,19.0,442.0
2,2,mask_ppo_64_iti_11_td_01,0,0,0,1,0.0,,64.0,0.1,1100.0,,,,20.0,442.0
2,2,mask_ppo_64_iti_23_td_002,0,0,0,1,0.0,,64.0,0.02,2300.0,,,,17.0,492.0
2,2,mask_ppo_64_td_002_iti_03_target_fq_1000_td_006_r_5,1,0,0,0,1851.0,40.0,64.0,0.02,300.0,1000.0,5.0,0.06,23.0,339.0
2,2,mask_ppo_64_td_002_iti_03_target_fq_1430_td_006_r_2,0,0,1,0,0.0,40.0,64.0,0.02,300.0,1430.0,2.0,0.06,23.0,339.0
2,2,mask_ppo_64_td_002_iti_03_target_fq_2045_td_006_r_5,1,0,0,0,2180.0,40.0,64.0,0.02,300.0,2045.0,5.0,0.06,23.0,339.0
2,2,mask_ppo_64_td_002_iti_03_target_fq_489_td_006_r_2,0,0,1,0,0.0,40.0,64.0,0.02,300.0,489.0,2.0,0.06,23.0,339.0
2,2,mask_ppo_64_td_002_iti_11_target_fq_1430_td_006_r_2,1,0,0,0,1390.0,40.0,64.0,0.02,1100.0,1430.0,2.0,0.06,19.0,442.0
2,2,mask_ppo_64_td_002_iti_11_target_fq_2045_td_006_r_2,1,0,0,0,2249.0,40.0,64.0,0.02,1100.0,2045.0,2.0,0.06,19.0,442.0
2,2,mask_ppo_64_td_002_iti_11_target_fq_2924_td_006_r_2,1,0,0,0,1499.0,40.0,64.0,0.02,1100.0,2924.0,2.0,0.06,19.0,442.0
2,2,mask_ppo_64_td_002_iti_11_target_fq_489_td_006_r_2,0,0,1,0,0.0,40.0,64.0,0.02,1100.0,489.0,2.0,0.06,19.0,442.0
2,2,mask_ppo_64_td_002_iti_11_target_fq_489_td_006_r_5,0,0,1,0,0.0,40.0,64.0,0.02,1100.0,489.0,5.0,0.06,19.0,442.0
2,2,mask_ppo_64_td_002_iti_11_target_fq_699_td_006_r_1,0,0,1,0,0.0,40.0,64.0,0.02,1100.0,699.0,1.0,0.06,19.0,442.0
2,2,mask_ppo_64_td_002_iti_23_target_fq_1430_td_006_r_1,1,0,0,0,2001.0,40.0,64.0,0.02,2300.0,1430.0,1.0,0.06,17.0,492.0
2,2,mask_ppo_64_td_002_iti_23_target_fq_1430_td_006_r_5,1,0,0,0,1471.0,40.0,64.0,0.02,2300.0,1430.0,5.0,0.06,17.0,492.0
2,2,mask_ppo_64_td_002_iti_23_target_fq_699_td_006_r_2,1,0,0,0,1844.0,40.0,64.0,0.02,2300.0,699.0,2.0,0.06,17.0,492.0
2,3,mask_ppo_16_iti_03_td_002,0,0,0,1,0.0,,16.0,0.02,300.0,,,,6.0,84.0
2,3,mask_ppo_16_iti_11_td_002,0,1,0,0,2589.0,,16.0,0.02,1100.0,,,,5.0,110.0
2,3,mask_ppo_16_iti_11_td_006,0,0,0,1,0.0,,16.0,0.06,1100.0,,,,5.0,110.0
2,3,mask_ppo_16_iti_11_td_01,0,0,0,1,0.0,,16.0,0.1,1100.0,,,,5.0,110.0
2,3,mask_ppo_16_iti_23_td_002,0,0,0,1,0.0,,16.0,0.02,2300.0,,,,4.0,123.0
2,3,mask_ppo_16_td_002_iti_03_target_fq_1430_td_006_r_1,1,0,0,0,9319.0,40.0,16.0,0.02,300.0,1430.0,1.0,0.06,6.0,84.0
2,3,mask_ppo_16_td_002_iti_03_target_fq_2045_td_006_r_5,1,0,0,0,1497.0,40.0,16.0,0.02,300.0,2045.0,5.0,0.06,6.0,84.0
2,3,mask_ppo_16_td_002_iti_03_target_fq_489_td_006_r_2,1,0,0,0,4034.0,40.0,16.0,0.02,300.0,489.0,2.0,0.06,6.0,84.0
2,3,mask_ppo_16_td_002_iti_03_target_fq_489_td_006_r_5,1,0,0,0,1320.0,40.0,16.0,0.02,300.0,489.0,5.0,0.06,6.0,84.0
2,3,mask_ppo_16_td_002_iti_11_target_fq_2045_td_006_r_1,1,0,0,0,995.0,40.0,16.0,0.02,1100.0,2045.0,1.0,0.06,5.0,110.0
2,3,mask_ppo_16_td_002_iti_11_target_fq_489_td_006_r_1,1,0,0,0,1847.0,40.0,16.0,0.02,1100.0,489.0,1.0,0.06,5.0,110.0
2,3,mask_ppo_16_td_002_iti_11_target_fq_699_td_006_r_2,1,0,0,0,1312.0,40.0,16.0,0.02,1100.0,699.0,2.0,0.06,5.0,110.0
2,3,mask_ppo_16_td_002_iti_23_target_fq_2045_td_006_r_2,1,0,0,0,1515.0,40.0,16.0,0.02,2300.0,2045.0,2.0,0.06,4.0,123.0
2,3,mask_ppo_16_td_002_iti_23_target_fq_2924_td_006_r_1,1,0,0,0,1196.0,40.0,16.0,0.02,2300.0,2924.0,1.0,0.06,4.0,123.0
2,3,mask_ppo_16_td_002_iti_23_target_fq_489_td_006_r_1,1,0,0,0,3184.0,40.0,16.0,0.02,2300.0,489.0,1.0,0.06,4.0,123.0
2,3,mask_ppo_16_td_002_iti_23_target_fq_489_td_006_r_5,1,0,0,0,2496.0,40.0,16.0,0.02,2300.0,489.0,5.0,0.06,4.0,123.0
2,3,mask_ppo_32_iti_03_td_002,0,0,0,1,0.0,,32.0,0.02,300.0,,,,11.0,169.0
2,3,mask_ppo_32_iti_11_td_002,0,0,0,1,0.0,,32.0,0.02,1100.0,,,,9.0,221.0
2,3,mask_ppo_32_iti_23_td_002,0,0,0,1,0.0,,32.0,0.02,2300.0,,,,8.0,246.0
2,3,mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_2,1,0,0,0,2485.0,40.0,32.0,0.02,300.0,2045.0,2.0,0.06,11.0,169.0
2,3,mask_ppo_32_td_002_iti_11_target_fq_2045_td_006_r_2,1,0,0,0,1911.0,40.0,32.0,0.02,1100.0,2045.0,2.0,0.06,9.0,221.0
2,3,mask_ppo_32_td_002_iti_11_target_fq_2924_td_006_r_5,1,0,0,0,1122.0,40.0,32.0,0.02,1100.0,2924.0,5.0,0.06,9.0,221.0
2,3,mask_ppo_32_td_002_iti_11_target_fq_699_td_006_r_2,1,0,0,0,2016.0,40.0,32.0,0.02,1100.0,699.0,2.0,0.06,9.0,221.0
2,3,mask_ppo_32_td_002_iti_23_target_fq_2045_td_006_r_5,1,0,0,0,1723.0,40.0,32.0,0.02,2300.0,2045.0,5.0,0.06,8.0,246.0
2,3,mask_ppo_32_td_002_iti_23_target_fq_489_td_006_r_5,1,0,0,0,1719.0,40.0,32.0,0.02,2300.0,489.0,5.0,0.06,8.0,246.0
2,3,mask_ppo_32_td_002_iti_23_target_fq_699_td_006_r_2,1,0,0,0,2435.0,40.0,32.0,0.02,2300.0,699.0,2.0,0.06,8.0,246.0
2,3,mask_ppo_64_iti_03_td_002,0,0,0,1,0.0,,64.0,0.02,300.0,,,,23.0,339.0
2,3,mask_ppo_64_iti_11_td_002,0,0,0,1,0.0,,64.0,0.02,1100.0,,,,19.0,442.0
2,3,mask_ppo_64_iti_11_td_006,0,0,0,1,0.0,,64.0,0.06,1100.0,,,,19.0,442.0
2,3,mask_ppo_64_iti_11_td_01,0,0,0,1,0.0,,64.0,0.1,1100.0,,,,20.0,442.0
2,3,mask_ppo_64_iti_23_td_002,0,0,0,1,0.0,,64.0,0.02,2300.0,,,,17.0,492.0
2,3,mask_ppo_64_td_002_iti_03_target_fq_2924_td_006_r_2,0,0,1,0,0.0,40.0,64.0,0.02,300.0,2924.0,2.0,0.06,23.0,339.0
