Sujet,Bloc,Stim,Hits,FA,Miss,RC,RT,Similarity,m_ppo,m_td,m_iti,t_pi,T.Rate,t_td,m_density,Uncertainty
13,1,mask_ppo_64_td_004,0,0,0,1,0.0,,64.0,0.04,1500.0,,,,18.0,463.0
13,1,mask_ppo_64_td_006,0,0,0,1,0.0,,64.0,0.06,1500.0,,,,19.0,463.0
13,1,mask_ppo_64_td_006_target_fq_1000_td_002_r_5,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,1000.0,5.0,0.02,19.0,463.0
13,1,mask_ppo_64_td_006_target_fq_2045_td_002_r_5,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,2045.0,5.0,0.02,19.0,463.0
13,1,mask_ppo_64_td_006_target_fq_699_td_002_r_5,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,699.0,5.0,0.02,19.0,463.0
13,1,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,,19.0,463.0
13,1,mask_ppo_64_td_01_target_fq_1430_td_002_r_5,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,1430.0,5.0,0.02,19.0,463.0
13,1,mask_ppo_64_td_01_target_fq_2924_td_002_r_20,1,0,0,0,1589.0,80.0,64.0,0.1,1500.0,2924.0,20.0,0.02,19.0,463.0
13,1,mask_ppo_64_td_01_target_fq_2924_td_002_r_5,1,0,0,0,2113.0,80.0,64.0,0.1,1500.0,2924.0,5.0,0.02,19.0,463.0
13,1,mask_ppo_64_td_01_target_fq_699_td_002_r_10,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,699.0,10.0,0.02,19.0,463.0
13,2,mask_ppo_16_td_002,0,0,0,1,0.0,,16.0,0.02,1500.0,,,,4.0,115.0
13,2,mask_ppo_16_td_002_target_fq_1000_td_002_r_5,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,1000.0,5.0,0.02,4.0,115.0
13,2,mask_ppo_16_td_002_target_fq_2045_td_002_r_5,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,2045.0,5.0,0.02,4.0,115.0
13,2,mask_ppo_16_td_004,0,0,0,1,0.0,,16.0,0.04,1500.0,,,,5.0,115.0
13,2,mask_ppo_16_td_006,0,0,0,1,0.0,,16.0,0.06,1500.0,,,,5.0,115.0
13,2,mask_ppo_16_td_006_target_fq_1000_td_002_r_5,0,0,1,0,0.0,40.0,16.0,0.06,1500.0,1000.0,5.0,0.02,5.0,115.0
13,2,mask_ppo_16_td_006_target_fq_1430_td_002_r_10,1,0,0,0,1864.0,40.0,16.0,0.06,1500.0,1430.0,10.0,0.02,5.0,115.0
13,2,mask_ppo_16_td_006_target_fq_2924_td_002_r_10,1,0,0,0,1518.0,40.0,16.0,0.06,1500.0,2924.0,10.0,0.02,5.0,115.0
13,2,mask_ppo_16_td_006_target_fq_699_td_002_r_5,0,0,1,0,0.0,40.0,16.0,0.06,1500.0,699.0,5.0,0.02,5.0,115.0
13,2,mask_ppo_16_td_01,0,0,0,1,0.0,,16.0,0.1,1500.0,,,,5.0,115.0
13,2,mask_ppo_16_td_01_target_fq_1430_td_002_r_10,1,0,0,0,1203.0,80.0,16.0,0.1,1500.0,1430.0,10.0,0.02,5.0,115.0
13,2,mask_ppo_16_td_01_target_fq_2045_td_002_r_5,1,0,0,0,2039.0,80.0,16.0,0.1,1500.0,2045.0,5.0,0.02,5.0,115.0
13,2,mask_ppo_16_td_01_target_fq_2924_td_002_r_20,1,0,0,0,1396.0,80.0,16.0,0.1,1500.0,2924.0,20.0,0.02,5.0,115.0
13,2,mask_ppo_16_td_01_target_fq_489_td_002_r_20,1,0,0,0,1357.0,80.0,16.0,0.1,1500.0,489.0,20.0,0.02,5.0,115.0
13,2,mask_ppo_4_td_002,0,0,0,1,0.0,,4.0,0.02,1500.0,,,,1.0,29.0
13,2,mask_ppo_4_td_002_target_fq_1000_td_002_r_10,0,0,1,0,0.0,0.0,4.0,0.02,1500.0,1000.0,10.0,0.02,1.0,29.0
13,2,mask_ppo_4_td_002_target_fq_2045_td_002_r_20,1,0,0,0,1282.0,0.0,4.0,0.02,1500.0,2045.0,20.0,0.02,1.0,29.0
13,2,mask_ppo_4_td_004,0,0,0,1,0.0,,4.0,0.04,1500.0,,,,1.0,29.0
13,2,mask_ppo_4_td_006,0,0,0,1,0.0,,4.0,0.06,1500.0,,,,1.0,29.0
13,2,mask_ppo_4_td_006_target_fq_1430_td_002_r_20,1,0,0,0,1478.0,40.0,4.0,0.06,1500.0,1430.0,20.0,0.02,1.0,29.0
13,2,mask_ppo_4_td_006_target_fq_2924_td_002_r_10,1,0,0,0,1635.0,40.0,4.0,0.06,1500.0,2924.0,10.0,0.02,1.0,29.0
13,2,mask_ppo_4_td_006_target_fq_699_td_002_r_10,1,0,0,0,1931.0,40.0,4.0,0.06,1500.0,699.0,10.0,0.02,1.0,29.0
13,2,mask_ppo_4_td_008,0,0,0,1,0.0,,4.0,0.08,1500.0,,,,1.0,29.0
13,2,mask_ppo_4_td_01,0,0,0,1,0.0,,4.0,0.1,1500.0,,,,1.0,29.0
13,2,mask_ppo_4_td_01_target_fq_1430_td_002_r_10,1,0,0,0,1462.0,80.0,4.0,0.1,1500.0,1430.0,10.0,0.02,1.0,29.0
13,2,mask_ppo_4_td_01_target_fq_2924_td_002_r_10,1,0,0,0,1431.0,80.0,4.0,0.1,1500.0,2924.0,10.0,0.02,1.0,29.0
13,2,mask_ppo_4_td_01_target_fq_489_td_002_r_20,1,0,0,0,1925.0,80.0,4.0,0.1,1500.0,489.0,20.0,0.02,1.0,29.0
13,2,mask_ppo_4_td_01_target_fq_699_td_002_r_20,1,0,0,0,1125.0,80.0,4.0,0.1,1500.0,699.0,20.0,0.02,1.0,29.0
13,2,mask_ppo_64_td_002,0,0,0,1,0.0,,64.0,0.02,1500.0,,,,18.0,463.0
13,2,mask_ppo_64_td_002_target_fq_1000_td_002_r_10,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,1000.0,10.0,0.02,18.0,463.0
13,2,mask_ppo_64_td_002_target_fq_2045_td_002_r_5,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,2045.0,5.0,0.02,18.0,463.0
13,2,mask_ppo_64_td_002_target_fq_489_td_002_r_20,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,489.0,20.0,0.02,18.0,463.0
13,2,mask_ppo_64_td_004,0,0,0,1,0.0,,64.0,0.04,1500.0,,,,18.0,463.0
13,2,mask_ppo_64_td_006,0,0,0,1,0.0,,64.0,0.06,1500.0,,,,19.0,463.0
13,2,mask_ppo_64_td_006_target_fq_1000_td_002_r_20,1,0,0,0,3678.0,40.0,64.0,0.06,1500.0,1000.0,20.0,0.02,19.0,463.0
13,2,mask_ppo_64_td_006_target_fq_2924_td_002_r_5,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,2924.0,5.0,0.02,19.0,463.0
13,2,mask_ppo_64_td_006_target_fq_489_td_002_r_10,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,489.0,10.0,0.02,19.0,463.0
13,2,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,,19.0,463.0
13,2,mask_ppo_64_td_01_target_fq_1000_td_002_r_5,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,1000.0,5.0,0.02,19.0,463.0
13,2,mask_ppo_64_td_01_target_fq_2045_td_002_r_10,1,0,0,0,2314.0,80.0,64.0,0.1,1500.0,2045.0,10.0,0.02,19.0,463.0
13,3,mask_ppo_16_td_002,0,0,0,1,0.0,,16.0,0.02,1500.0,,,,4.0,115.0
13,3,mask_ppo_16_td_002_target_fq_1000_td_002_r_10,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,1000.0,10.0,0.02,4.0,115.0
13,3,mask_ppo_16_td_002_target_fq_1430_td_002_r_10,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,1430.0,10.0,0.02,4.0,115.0
13,3,mask_ppo_16_td_002_target_fq_2924_td_002_r_5,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,2924.0,5.0,0.02,4.0,115.0
13,3,mask_ppo_16_td_004,0,0,0,1,0.0,,16.0,0.04,1500.0,,,,5.0,115.0
13,3,mask_ppo_16_td_006,0,0,0,1,0.0,,16.0,0.06,1500.0,,,,5.0,115.0
13,3,mask_ppo_16_td_006_target_fq_1430_td_002_r_20,1,0,0,0,1219.0,40.0,16.0,0.06,1500.0,1430.0,20.0,0.02,5.0,115.0
13,3,mask_ppo_16_td_006_target_fq_699_td_002_r_20,1,0,0,0,1174.0,40.0,16.0,0.06,1500.0,699.0,20.0,0.02,5.0,115.0
13,3,mask_ppo_16_td_01,0,0,0,1,0.0,,16.0,0.1,1500.0,,,,5.0,115.0
13,3,mask_ppo_16_td_01_target_fq_1000_td_002_r_10,1,0,0,0,1476.0,80.0,16.0,0.1,1500.0,1000.0,10.0,0.02,5.0,115.0
13,3,mask_ppo_16_td_01_target_fq_2924_td_002_r_5,1,0,0,0,1620.0,80.0,16.0,0.1,1500.0,2924.0,5.0,0.02,5.0,115.0
13,3,mask_ppo_16_td_01_target_fq_699_td_002_r_5,1,0,0,0,7491.0,80.0,16.0,0.1,1500.0,699.0,5.0,0.02,5.0,115.0
13,3,mask_ppo_4_td_002,0,0,0,1,0.0,,4.0,0.02,1500.0,,,,1.0,29.0
13,3,mask_ppo_4_td_002_target_fq_2045_td_002_r_5,0,0,1,0,0.0,0.0,4.0,0.02,1500.0,2045.0,5.0,0.02,1.0,29.0
13,3,mask_ppo_4_td_002_target_fq_489_td_002_r_10,1,0,0,0,9902.0,0.0,4.0,0.02,1500.0,489.0,10.0,0.02,1.0,29.0
13,3,mask_ppo_4_td_002_target_fq_699_td_002_r_20,1,0,0,0,1627.0,0.0,4.0,0.02,1500.0,699.0,20.0,0.02,1.0,29.0
13,3,mask_ppo_4_td_004,0,0,0,1,0.0,,4.0,0.04,1500.0,,,,1.0,29.0
13,3,mask_ppo_4_td_006,0,0,0,1,0.0,,4.0,0.06,1500.0,,,,1.0,29.0
13,3,mask_ppo_4_td_006_target_fq_1000_td_002_r_5,1,0,0,0,2691.0,40.0,4.0,0.06,1500.0,1000.0,5.0,0.02,1.0,29.0
13,3,mask_ppo_4_td_006_target_fq_1430_td_002_r_10,1,0,0,0,1351.0,40.0,4.0,0.06,1500.0,1430.0,10.0,0.02,1.0,29.0
13,3,mask_ppo_4_td_006_target_fq_2924_td_002_r_20,1,0,0,0,1282.0,40.0,4.0,0.06,1500.0,2924.0,20.0,0.02,1.0,29.0
13,3,mask_ppo_4_td_006_target_fq_489_td_002_r_10,1,0,0,0,1709.0,40.0,4.0,0.06,1500.0,489.0,10.0,0.02,1.0,29.0
13,3,mask_ppo_4_td_008,0,0,0,1,0.0,,4.0,0.08,1500.0,,,,1.0,29.0
13,3,mask_ppo_4_td_01,0,0,0,1,0.0,,4.0,0.1,1500.0,,,,1.0,29.0
13,3,mask_ppo_4_td_01_target_fq_1000_td_002_r_10,1,0,0,0,1299.0,80.0,4.0,0.1,1500.0,1000.0,10.0,0.02,1.0,29.0
13,3,mask_ppo_4_td_01_target_fq_2045_td_002_r_20,1,0,0,0,1318.0,80.0,4.0,0.1,1500.0,2045.0,20.0,0.02,1.0,29.0
13,3,mask_ppo_64_td_002,0,0,0,1,0.0,,64.0,0.02,1500.0,,,,18.0,463.0
13,3,mask_ppo_64_td_002_target_fq_1430_td_002_r_10,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,1430.0,10.0,0.02,18.0,463.0
13,3,mask_ppo_64_td_002_target_fq_2924_td_002_r_20,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,2924.0,20.0,0.02,18.0,463.0
13,3,mask_ppo_64_td_002_target_fq_699_td_002_r_20,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,699.0,20.0,0.02,18.0,463.0
13,3,mask_ppo_64_td_004,0,0,0,1,0.0,,64.0,0.04,1500.0,,,,18.0,463.0
13,3,mask_ppo_64_td_006,0,0,0,1,0.0,,64.0,0.06,1500.0,,,,19.0,463.0
13,3,mask_ppo_64_td_006_target_fq_1430_td_002_r_10,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,1430.0,10.0,0.02,19.0,463.0
13,3,mask_ppo_64_td_006_target_fq_2045_td_002_r_10,1,0,0,0,2329.0,40.0,64.0,0.06,1500.0,2045.0,10.0,0.02,19.0,463.0
13,3,mask_ppo_64_td_006_target_fq_699_td_002_r_20,1,0,0,0,2184.0,40.0,64.0,0.06,1500.0,699.0,20.0,0.02,19.0,463.0
13,3,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,,19.0,463.0
13,3,mask_ppo_64_td_01_target_fq_1000_td_002_r_20,1,0,0,0,2297.0,80.0,64.0,0.1,1500.0,1000.0,20.0,0.02,19.0,463.0
13,3,mask_ppo_64_td_01_target_fq_1430_td_002_r_20,1,0,0,0,1478.0,80.0,64.0,0.1,1500.0,1430.0,20.0,0.02,19.0,463.0
13,3,mask_ppo_64_td_01_target_fq_2924_td_002_r_10,1,0,0,0,1758.0,80.0,64.0,0.1,1500.0,2924.0,10.0,0.02,19.0,463.0
13,3,mask_ppo_64_td_01_target_fq_489_td_002_r_10,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,489.0,10.0,0.02,19.0,463.0
13,4,mask_ppo_16_td_002,0,0,0,1,0.0,,16.0,0.02,1500.0,,,,4.0,115.0
13,4,mask_ppo_16_td_002_target_fq_1430_td_002_r_5,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,1430.0,5.0,0.02,4.0,115.0
13,4,mask_ppo_16_td_002_target_fq_2924_td_002_r_20,1,0,0,0,1792.0,0.0,16.0,0.02,1500.0,2924.0,20.0,0.02,4.0,115.0
13,4,mask_ppo_16_td_002_target_fq_489_td_002_r_20,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,489.0,20.0,0.02,4.0,115.0
13,4,mask_ppo_16_td_002_target_fq_489_td_002_r_5,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,489.0,5.0,0.02,4.0,115.0
13,4,mask_ppo_16_td_004,0,0,0,1,0.0,,16.0,0.04,1500.0,,,,5.0,115.0
13,4,mask_ppo_16_td_006,0,0,0,1,0.0,,16.0,0.06,1500.0,,,,5.0,115.0
13,4,mask_ppo_16_td_006_target_fq_1000_td_002_r_20,1,0,0,0,1281.0,40.0,16.0,0.06,1500.0,1000.0,20.0,0.02,5.0,115.0
13,4,mask_ppo_16_td_006_target_fq_2045_td_002_r_10,1,0,0,0,1224.0,40.0,16.0,0.06,1500.0,2045.0,10.0,0.02,5.0,115.0
13,4,mask_ppo_16_td_006_target_fq_2924_td_002_r_5,1,0,0,0,1529.0,40.0,16.0,0.06,1500.0,2924.0,5.0,0.02,5.0,115.0
13,4,mask_ppo_16_td_01,0,0,0,1,0.0,,16.0,0.1,1500.0,,,,5.0,115.0
13,4,mask_ppo_16_td_01_target_fq_2045_td_002_r_20,1,0,0,0,1316.0,80.0,16.0,0.1,1500.0,2045.0,20.0,0.02,5.0,115.0
13,4,mask_ppo_16_td_01_target_fq_699_td_002_r_10,1,0,0,0,2136.0,80.0,16.0,0.1,1500.0,699.0,10.0,0.02,5.0,115.0
13,4,mask_ppo_4_td_002,0,0,0,1,0.0,,4.0,0.02,1500.0,,,,1.0,29.0
13,4,mask_ppo_4_td_002_target_fq_1430_td_002_r_10,1,0,0,0,4967.0,0.0,4.0,0.02,1500.0,1430.0,10.0,0.02,1.0,29.0
13,4,mask_ppo_4_td_002_target_fq_2045_td_002_r_10,1,0,0,0,1285.0,0.0,4.0,0.02,1500.0,2045.0,10.0,0.02,1.0,29.0
13,4,mask_ppo_4_td_002_target_fq_489_td_002_r_20,1,0,0,0,2341.0,0.0,4.0,0.02,1500.0,489.0,20.0,0.02,1.0,29.0
13,4,mask_ppo_4_td_004,0,0,0,1,0.0,,4.0,0.04,1500.0,,,,1.0,29.0
13,4,mask_ppo_4_td_006,0,0,0,1,0.0,,4.0,0.06,1500.0,,,,1.0,29.0
13,4,mask_ppo_4_td_006_target_fq_1000_td_002_r_20,1,0,0,0,1145.0,40.0,4.0,0.06,1500.0,1000.0,20.0,0.02,1.0,29.0
13,4,mask_ppo_4_td_006_target_fq_2045_td_002_r_20,1,0,0,0,1449.0,40.0,4.0,0.06,1500.0,2045.0,20.0,0.02,1.0,29.0
13,4,mask_ppo_4_td_006_target_fq_489_td_002_r_5,1,0,0,0,3004.0,40.0,4.0,0.06,1500.0,489.0,5.0,0.02,1.0,29.0
13,4,mask_ppo_4_td_008,0,0,0,1,0.0,,4.0,0.08,1500.0,,,,1.0,29.0
13,4,mask_ppo_4_td_01,0,0,0,1,0.0,,4.0,0.1,1500.0,,,,1.0,29.0
13,4,mask_ppo_4_td_01_target_fq_1000_td_002_r_20,1,0,0,0,1088.0,80.0,4.0,0.1,1500.0,1000.0,20.0,0.02,1.0,29.0
13,4,mask_ppo_4_td_01_target_fq_2045_td_002_r_10,1,0,0,0,1761.0,80.0,4.0,0.1,1500.0,2045.0,10.0,0.02,1.0,29.0
13,4,mask_ppo_4_td_01_target_fq_699_td_002_r_5,1,0,0,0,1463.0,80.0,4.0,0.1,1500.0,699.0,5.0,0.02,1.0,29.0
13,4,mask_ppo_64_td_002,0,0,0,1,0.0,,64.0,0.02,1500.0,,,,18.0,463.0
13,4,mask_ppo_64_td_002_target_fq_2045_td_002_r_10,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,2045.0,10.0,0.02,18.0,463.0
13,4,mask_ppo_64_td_002_target_fq_2045_td_002_r_20,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,2045.0,20.0,0.02,18.0,463.0
13,4,mask_ppo_64_td_002_target_fq_489_td_002_r_10,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,489.0,10.0,0.02,18.0,463.0
13,4,mask_ppo_64_td_004,0,0,0,1,0.0,,64.0,0.04,1500.0,,,,18.0,463.0
13,4,mask_ppo_64_td_006,0,0,0,1,0.0,,64.0,0.06,1500.0,,,,19.0,463.0
13,4,mask_ppo_64_td_006_target_fq_1430_td_002_r_5,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,1430.0,5.0,0.02,19.0,463.0
13,4,mask_ppo_64_td_006_target_fq_2924_td_002_r_10,1,0,0,0,4685.0,40.0,64.0,0.06,1500.0,2924.0,10.0,0.02,19.0,463.0
13,4,mask_ppo_64_td_006_target_fq_489_td_002_r_20,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,489.0,20.0,0.02,19.0,463.0
13,4,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,,19.0,463.0
13,4,mask_ppo_64_td_01_target_fq_2045_td_002_r_5,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,2045.0,5.0,0.02,19.0,463.0
13,4,mask_ppo_64_td_01_target_fq_699_td_002_r_20,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,699.0,20.0,0.02,19.0,463.0
13,4,mask_ppo_64_td_01_target_fq_699_td_002_r_5,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,699.0,5.0,0.02,19.0,463.0
13,5,mask_ppo_16_td_002,0,0,0,1,0.0,,16.0,0.02,1500.0,,,,4.0,115.0
13,5,mask_ppo_16_td_002_target_fq_2045_td_002_r_20,1,0,0,0,1493.0,0.0,16.0,0.02,1500.0,2045.0,20.0,0.02,4.0,115.0
13,5,mask_ppo_16_td_002_target_fq_699_td_002_r_20,1,0,0,0,1397.0,0.0,16.0,0.02,1500.0,699.0,20.0,0.02,4.0,115.0
13,5,mask_ppo_16_td_004,0,0,0,1,0.0,,16.0,0.04,1500.0,,,,5.0,115.0
13,5,mask_ppo_16_td_006,0,0,0,1,0.0,,16.0,0.06,1500.0,,,,5.0,115.0
13,5,mask_ppo_16_td_006_target_fq_2045_td_002_r_5,0,0,1,0,0.0,40.0,16.0,0.06,1500.0,2045.0,5.0,0.02,5.0,115.0
13,5,mask_ppo_16_td_006_target_fq_489_td_002_r_5,0,0,1,0,0.0,40.0,16.0,0.06,1500.0,489.0,5.0,0.02,5.0,115.0
13,5,mask_ppo_16_td_006_target_fq_699_td_002_r_10,0,0,1,0,0.0,40.0,16.0,0.06,1500.0,699.0,10.0,0.02,5.0,115.0
13,5,mask_ppo_16_td_01,0,0,0,1,0.0,,16.0,0.1,1500.0,,,,5.0,115.0
13,5,mask_ppo_16_td_01_target_fq_1000_td_002_r_20,1,0,0,0,1266.0,80.0,16.0,0.1,1500.0,1000.0,20.0,0.02,5.0,115.0
13,5,mask_ppo_16_td_01_target_fq_2924_td_002_r_10,1,0,0,0,1388.0,80.0,16.0,0.1,1500.0,2924.0,10.0,0.02,5.0,115.0
13,5,mask_ppo_16_td_01_target_fq_489_td_002_r_10,1,0,0,0,1574.0,80.0,16.0,0.1,1500.0,489.0,10.0,0.02,5.0,115.0
13,5,mask_ppo_4_td_002,0,0,0,1,0.0,,4.0,0.02,1500.0,,,,1.0,29.0
13,5,mask_ppo_4_td_002_target_fq_1000_td_002_r_5,1,0,0,0,6752.0,0.0,4.0,0.02,1500.0,1000.0,5.0,0.02,1.0,29.0
13,5,mask_ppo_4_td_002_target_fq_1430_td_002_r_20,1,0,0,0,1339.0,0.0,4.0,0.02,1500.0,1430.0,20.0,0.02,1.0,29.0
13,5,mask_ppo_4_td_002_target_fq_2924_td_002_r_20,1,0,0,0,1405.0,0.0,4.0,0.02,1500.0,2924.0,20.0,0.02,1.0,29.0
13,5,mask_ppo_4_td_002_target_fq_489_td_002_r_5,1,0,0,0,5297.0,0.0,4.0,0.02,1500.0,489.0,5.0,0.02,1.0,29.0
13,5,mask_ppo_4_td_004,0,0,0,1,0.0,,4.0,0.04,1500.0,,,,1.0,29.0
13,5,mask_ppo_4_td_006,0,0,0,1,0.0,,4.0,0.06,1500.0,,,,1.0,29.0
13,5,mask_ppo_4_td_006_target_fq_2045_td_002_r_5,1,0,0,0,1223.0,40.0,4.0,0.06,1500.0,2045.0,5.0,0.02,1.0,29.0
13,5,mask_ppo_4_td_006_target_fq_699_td_002_r_20,1,0,0,0,1077.0,40.0,4.0,0.06,1500.0,699.0,20.0,0.02,1.0,29.0
13,5,mask_ppo_4_td_008,0,0,0,1,0.0,,4.0,0.08,1500.0,,,,1.0,29.0
13,5,mask_ppo_4_td_01,0,0,0,1,0.0,,4.0,0.1,1500.0,,,,1.0,29.0
13,5,mask_ppo_4_td_01_target_fq_1000_td_002_r_5,1,0,0,0,1327.0,80.0,4.0,0.1,1500.0,1000.0,5.0,0.02,1.0,29.0
13,5,mask_ppo_4_td_01_target_fq_2045_td_002_r_5,1,0,0,0,1454.0,80.0,4.0,0.1,1500.0,2045.0,5.0,0.02,1.0,29.0
13,5,mask_ppo_4_td_01_target_fq_489_td_002_r_5,1,0,0,0,1511.0,80.0,4.0,0.1,1500.0,489.0,5.0,0.02,1.0,29.0
13,5,mask_ppo_64_td_002,0,0,0,1,0.0,,64.0,0.02,1500.0,,,,18.0,463.0
13,5,mask_ppo_64_td_002_target_fq_1430_td_002_r_5,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,1430.0,5.0,0.02,18.0,463.0
13,5,mask_ppo_64_td_002_target_fq_2924_td_002_r_5,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,2924.0,5.0,0.02,18.0,463.0
13,5,mask_ppo_64_td_002_target_fq_489_td_002_r_5,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,489.0,5.0,0.02,18.0,463.0
13,5,mask_ppo_64_td_002_target_fq_699_td_002_r_10,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,699.0,10.0,0.02,18.0,463.0
13,5,mask_ppo_64_td_004,0,0,0,1,0.0,,64.0,0.04,1500.0,,,,18.0,463.0
13,5,mask_ppo_64_td_006,0,0,0,1,0.0,,64.0,0.06,1500.0,,,,19.0,463.0
13,5,mask_ppo_64_td_006_target_fq_1430_td_002_r_20,1,0,0,0,1159.0,40.0,64.0,0.06,1500.0,1430.0,20.0,0.02,19.0,463.0
13,5,mask_ppo_64_td_006_target_fq_2924_td_002_r_20,1,0,0,0,2079.0,40.0,64.0,0.06,1500.0,2924.0,20.0,0.02,19.0,463.0
13,5,mask_ppo_64_td_006_target_fq_699_td_002_r_10,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,699.0,10.0,0.02,19.0,463.0
13,5,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,,19.0,463.0
13,5,mask_ppo_64_td_01_target_fq_1430_td_002_r_10,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,1430.0,10.0,0.02,19.0,463.0
13,5,mask_ppo_64_td_01_target_fq_489_td_002_r_20,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,489.0,20.0,0.02,19.0,463.0
13,5,mask_ppo_64_td_01_target_fq_489_td_002_r_5,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,489.0,5.0,0.02,19.0,463.0
13,6,mask_ppo_16_td_002,0,0,0,1,0.0,,16.0,0.02,1500.0,,,,4.0,115.0
13,6,mask_ppo_16_td_002_target_fq_1430_td_002_r_20,1,0,0,0,2120.0,0.0,16.0,0.02,1500.0,1430.0,20.0,0.02,4.0,115.0
13,6,mask_ppo_16_td_002_target_fq_2924_td_002_r_10,1,0,0,0,3142.0,0.0,16.0,0.02,1500.0,2924.0,10.0,0.02,4.0,115.0
13,6,mask_ppo_16_td_002_target_fq_699_td_002_r_5,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,699.0,5.0,0.02,4.0,115.0
13,6,mask_ppo_16_td_004,0,0,0,1,0.0,,16.0,0.04,1500.0,,,,5.0,115.0
13,6,mask_ppo_16_td_006,0,0,0,1,0.0,,16.0,0.06,1500.0,,,,5.0,115.0
13,6,mask_ppo_16_td_006_target_fq_1430_td_002_r_5,1,0,0,0,6495.0,40.0,16.0,0.06,1500.0,1430.0,5.0,0.02,5.0,115.0
13,6,mask_ppo_16_td_006_target_fq_2924_td_002_r_20,1,0,0,0,1608.0,40.0,16.0,0.06,1500.0,2924.0,20.0,0.02,5.0,115.0
13,6,mask_ppo_16_td_006_target_fq_489_td_002_r_20,1,0,0,0,1281.0,40.0,16.0,0.06,1500.0,489.0,20.0,0.02,5.0,115.0
13,6,mask_ppo_16_td_01,0,0,0,1,0.0,,16.0,0.1,1500.0,,,,5.0,115.0
13,6,mask_ppo_16_td_01_target_fq_1430_td_002_r_5,1,0,0,0,7736.0,80.0,16.0,0.1,1500.0,1430.0,5.0,0.02,5.0,115.0
13,6,mask_ppo_16_td_01_target_fq_2045_td_002_r_10,1,0,0,0,1206.0,80.0,16.0,0.1,1500.0,2045.0,10.0,0.02,5.0,115.0
13,6,mask_ppo_16_td_01_target_fq_699_td_002_r_20,1,0,0,0,1267.0,80.0,16.0,0.1,1500.0,699.0,20.0,0.02,5.0,115.0
13,6,mask_ppo_4_td_002,0,0,0,1,0.0,,4.0,0.02,1500.0,,,,1.0,29.0
13,6,mask_ppo_4_td_002_target_fq_1000_td_002_r_20,1,0,0,0,1574.0,0.0,4.0,0.02,1500.0,1000.0,20.0,0.02,1.0,29.0
13,6,mask_ppo_4_td_002_target_fq_2924_td_002_r_10,1,0,0,0,1740.0,0.0,4.0,0.02,1500.0,2924.0,10.0,0.02,1.0,29.0
13,6,mask_ppo_4_td_002_target_fq_699_td_002_r_10,1,0,0,0,1781.0,0.0,4.0,0.02,1500.0,699.0,10.0,0.02,1.0,29.0
13,6,mask_ppo_4_td_004,0,0,0,1,0.0,,4.0,0.04,1500.0,,,,1.0,29.0
13,6,mask_ppo_4_td_006,0,0,0,1,0.0,,4.0,0.06,1500.0,,,,1.0,29.0
